checking_acc_status,duration,cred_hist,purpose,loan_amt,saving_acc_bonds,present_employment_since,installment_rate,personal_stat_gender,other_debtors_guarantors,present_residence_since,property,age,other_installment_plans,housing,num_curr_loans,job,num_people_provide_maint,telephone,is_foreign_worker,target
no_cheking_acc,10,curr_loans_paid_duly,car_new,1418,below_500,below_4y,3,male:single,none,2,real_estate,35,none,rent,1,unskilled_resident,1,no,no,good
no_cheking_acc,6,curr_loans_paid_duly,car_new,3518,below_100,below_4y,2,male:single,guarantor,3,life_insurance_or_aggreements,26,none,rent,1,skilled_official,1,no,yes,good
no_cheking_acc,12,risky_acc_or_curr_loan_other,radio_tv,1934,below_100,above_7y,2,male:single,none,2,unknown_or_no_property,26,none,own,2,skilled_official,1,no,yes,good
below_200,27,no_loan_or_paid_duly_other,business,8318,below_100,above_7y,2,female:divorced_or_married,none,4,unknown_or_no_property,42,none,for_free,2,management_or_self_emp,1,yes,yes,bad
no_cheking_acc,6,risky_acc_or_curr_loan_other,radio_tv,1237,below_500,below_4y,1,female:divorced_or_married,none,1,life_insurance_or_aggreements,27,none,own,2,skilled_official,1,no,yes,good
below_200,6,curr_loans_paid_duly,radio_tv,368,unknown_no_saving_acc,above_7y,4,male:single,none,4,life_insurance_or_aggreements,38,none,own,1,skilled_official,1,no,yes,good
below_0,12,risky_acc_or_curr_loan_other,car_new,2122,below_100,below_4y,3,male:single,none,2,real_estate,39,none,rent,2,unskilled_resident,2,no,no,good
below_0,24,curr_loans_paid_duly,furniture_equipment,2996,unknown_no_saving_acc,below_4y,2,male:married_or_widowed,none,4,car_or_other,20,none,own,1,skilled_official,1,no,yes,bad
below_200,36,curr_loans_paid_duly,furniture_equipment,9034,below_500,below_1y,4,male:single,co_applicant,1,unknown_or_no_property,29,none,rent,1,management_or_self_emp,1,yes,yes,bad
no_cheking_acc,24,risky_acc_or_curr_loan_other,furniture_equipment,1585,below_100,below_7y,4,male:single,none,3,life_insurance_or_aggreements,40,none,own,2,skilled_official,1,no,yes,good
below_200,18,curr_loans_paid_duly,radio_tv,1301,below_100,above_7y,4,male:married_or_widowed,guarantor,2,real_estate,32,none,own,1,unskilled_resident,1,no,yes,good
above:200,6,risky_acc_or_curr_loan_other,car_new,1323,below_500,above_7y,2,male:divorced,none,4,car_or_other,28,none,own,2,skilled_official,2,yes,yes,good
below_0,24,curr_loans_paid_duly,car_new,3123,below_100,below_1y,4,female:divorced_or_married,none,1,life_insurance_or_aggreements,27,none,own,1,skilled_official,1,no,yes,bad
below_0,36,curr_loans_paid_duly,car_used,5493,below_100,above_7y,2,male:single,none,4,unknown_or_no_property,42,none,for_free,1,skilled_official,2,no,yes,good
above:200,9,curr_loans_paid_duly,radio_tv,1126,below_500,above_7y,2,male:divorced,none,4,real_estate,49,none,own,1,skilled_official,1,no,yes,good
below_200,24,risky_acc_or_curr_loan_other,radio_tv,1216,below_500,below_1y,4,male:single,none,4,unknown_or_no_property,38,bank,own,2,skilled_official,2,no,yes,bad
below_0,24,curr_loans_paid_duly,car_new,1207,below_100,below_1y,4,female:divorced_or_married,none,4,life_insurance_or_aggreements,24,none,rent,1,skilled_official,1,no,yes,bad
no_cheking_acc,10,curr_loans_paid_duly,car_new,1309,unknown_no_saving_acc,below_4y,4,male:single,guarantor,4,life_insurance_or_aggreements,27,none,own,1,unskilled_resident,1,no,yes,bad
above:200,15,risky_acc_or_curr_loan_other,car_used,2360,below_1000,below_4y,2,male:single,none,2,car_or_other,36,none,own,1,skilled_official,1,yes,yes,good
below_200,15,paid_duly_this_bank,car_new,6850,below_500,unemployed,1,male:single,none,2,life_insurance_or_aggreements,34,none,own,1,management_or_self_emp,2,yes,yes,bad
no_cheking_acc,24,curr_loans_paid_duly,radio_tv,1413,below_100,below_4y,4,male:married_or_widowed,none,2,life_insurance_or_aggreements,28,none,own,1,skilled_official,1,no,yes,good
no_cheking_acc,39,curr_loans_paid_duly,car_used,8588,below_500,above_7y,4,male:single,none,2,car_or_other,45,none,own,1,management_or_self_emp,1,yes,yes,good
below_0,12,curr_loans_paid_duly,car_new,759,below_100,below_7y,4,male:single,none,2,real_estate,26,none,own,1,skilled_official,1,no,yes,bad
no_cheking_acc,36,curr_loans_paid_duly,car_used,4686,below_100,below_4y,2,male:single,none,2,unknown_or_no_property,32,none,for_free,1,management_or_self_emp,1,yes,yes,good
above:200,15,curr_loans_paid_duly,business,2687,below_100,below_7y,2,male:single,none,4,life_insurance_or_aggreements,26,none,rent,1,skilled_official,1,yes,yes,good
below_200,12,delay_in_past,radio_tv,585,below_100,below_4y,4,male:married_or_widowed,co_applicant,4,real_estate,20,none,rent,2,skilled_official,1,no,yes,good
no_cheking_acc,24,curr_loans_paid_duly,car_new,2255,unknown_no_saving_acc,below_1y,4,male:single,none,1,life_insurance_or_aggreements,54,none,own,1,skilled_official,1,no,yes,good
below_0,6,risky_acc_or_curr_loan_other,car_new,609,below_100,below_7y,4,female:divorced_or_married,none,3,life_insurance_or_aggreements,37,none,own,2,skilled_official,1,no,no,good
below_0,6,risky_acc_or_curr_loan_other,car_new,1361,below_100,below_1y,2,male:single,none,4,real_estate,40,none,own,1,unskilled_resident,2,no,no,good
no_cheking_acc,36,risky_acc_or_curr_loan_other,furniture_equipment,7127,below_100,below_1y,2,female:divorced_or_married,none,4,life_insurance_or_aggreements,23,none,rent,2,skilled_official,1,yes,yes,bad
below_0,6,curr_loans_paid_duly,car_new,1203,below_500,above_7y,3,male:single,none,2,life_insurance_or_aggreements,43,none,own,1,skilled_official,1,yes,yes,good
no_cheking_acc,6,risky_acc_or_curr_loan_other,radio_tv,700,unknown_no_saving_acc,above_7y,4,male:single,none,4,unknown_or_no_property,36,none,for_free,2,skilled_official,1,no,yes,good
no_cheking_acc,24,risky_acc_or_curr_loan_other,repairs,5507,below_100,above_7y,3,male:single,none,4,unknown_or_no_property,44,none,for_free,2,skilled_official,1,no,yes,good
below_0,18,curr_loans_paid_duly,radio_tv,3190,below_100,below_4y,2,female:divorced_or_married,none,2,real_estate,24,none,own,1,skilled_official,1,no,yes,bad
below_0,48,no_loan_or_paid_duly_other,furniture_equipment,7119,below_100,below_4y,3,male:single,none,4,unknown_or_no_property,53,none,for_free,2,skilled_official,2,no,yes,bad
no_cheking_acc,24,curr_loans_paid_duly,car_used,3488,below_500,below_7y,3,female:divorced_or_married,none,4,car_or_other,23,none,own,1,skilled_official,1,no,yes,good
below_200,18,curr_loans_paid_duly,radio_tv,1113,below_100,below_4y,4,female:divorced_or_married,guarantor,4,real_estate,26,none,own,1,unskilled_resident,2,no,yes,good
below_200,26,curr_loans_paid_duly,car_used,7966,below_100,below_1y,2,male:single,none,3,car_or_other,30,none,own,2,skilled_official,1,no,yes,good
no_cheking_acc,15,risky_acc_or_curr_loan_other,education,1532,below_500,below_4y,4,female:divorced_or_married,none,3,car_or_other,31,none,own,1,skilled_official,1,no,yes,good
no_cheking_acc,4,risky_acc_or_curr_loan_other,radio_tv,1503,below_100,below_7y,2,male:single,none,1,real_estate,42,none,own,2,unskilled_resident,2,no,yes,good
below_0,36,curr_loans_paid_duly,radio_tv,2302,below_100,below_4y,4,male:divorced,none,4,car_or_other,31,none,rent,1,skilled_official,1,no,yes,bad
below_0,6,curr_loans_paid_duly,car_new,662,below_100,below_1y,3,male:single,none,4,real_estate,41,none,own,1,unskilled_resident,2,yes,yes,good
below_200,36,curr_loans_paid_duly,education,2273,below_100,below_7y,3,male:single,none,1,car_or_other,32,none,own,2,skilled_official,2,no,yes,good
below_200,15,curr_loans_paid_duly,car_new,2631,below_500,below_4y,2,female:divorced_or_married,none,4,car_or_other,28,none,rent,2,skilled_official,1,yes,yes,bad
no_cheking_acc,12,delay_in_past,car_used,1503,below_100,below_4y,4,male:married_or_widowed,none,4,real_estate,41,none,rent,1,skilled_official,1,no,yes,good
no_cheking_acc,24,curr_loans_paid_duly,radio_tv,1311,below_500,below_7y,4,male:married_or_widowed,none,3,life_insurance_or_aggreements,26,none,own,1,skilled_official,1,yes,yes,good
no_cheking_acc,24,curr_loans_paid_duly,radio_tv,3105,unknown_no_saving_acc,below_1y,4,male:single,none,2,car_or_other,25,none,own,2,skilled_official,1,no,yes,good
above:200,21,risky_acc_or_curr_loan_other,education,2319,below_100,below_1y,2,male:divorced,none,1,car_or_other,33,none,rent,1,skilled_official,1,no,yes,bad
below_0,6,curr_loans_paid_duly,car_new,1374,unknown_no_saving_acc,unemployed,4,female:divorced_or_married,none,3,life_insurance_or_aggreements,75,none,own,1,management_or_self_emp,1,yes,yes,good
below_200,18,risky_acc_or_curr_loan_other,furniture_equipment,3612,below_100,above_7y,3,female:divorced_or_married,none,4,life_insurance_or_aggreements,37,none,own,1,skilled_official,1,yes,yes,good
below_0,48,curr_loans_paid_duly,car_new,7763,below_100,above_7y,4,male:single,none,4,unknown_or_no_property,42,bank,for_free,1,management_or_self_emp,1,no,yes,bad
above:200,18,curr_loans_paid_duly,furniture_equipment,3049,below_100,below_1y,1,female:divorced_or_married,none,1,life_insurance_or_aggreements,45,store,own,1,unskilled_resident,1,no,yes,good
below_200,12,curr_loans_paid_duly,radio_tv,1534,below_100,below_1y,1,male:married_or_widowed,none,1,real_estate,23,none,rent,1,skilled_official,1,no,yes,bad
no_cheking_acc,24,delay_in_past,car_new,2032,below_100,above_7y,4,male:single,none,4,unknown_or_no_property,60,none,for_free,2,skilled_official,1,yes,yes,good
below_0,30,curr_loans_paid_duly,furniture_equipment,6350,unknown_no_saving_acc,above_7y,4,male:single,none,4,life_insurance_or_aggreements,31,none,own,1,skilled_official,1,no,yes,bad
above:200,18,curr_loans_paid_duly,furniture_equipment,2864,below_100,below_4y,2,male:single,none,1,real_estate,34,none,own,1,unskilled_resident,2,no,yes,bad
no_cheking_acc,12,risky_acc_or_curr_loan_other,car_new,1255,below_100,above_7y,4,male:single,none,4,real_estate,61,none,own,2,unskilled_resident,1,no,yes,good
below_0,24,delay_in_past,car_new,1333,below_100,unemployed,4,male:single,none,2,real_estate,43,none,for_free,2,skilled_official,2,no,yes,bad
no_cheking_acc,24,risky_acc_or_curr_loan_other,car_new,2022,below_100,below_4y,4,female:divorced_or_married,none,4,car_or_other,37,none,own,1,skilled_official,1,yes,yes,good
no_cheking_acc,24,curr_loans_paid_duly,radio_tv,1552,below_100,below_7y,3,male:single,none,1,car_or_other,32,bank,own,1,skilled_official,2,no,yes,good
below_0,12,paid_duly_this_bank,radio_tv,626,below_100,below_4y,4,female:divorced_or_married,none,4,real_estate,24,bank,own,1,unskilled_resident,1,no,yes,bad
no_cheking_acc,48,risky_acc_or_curr_loan_other,car_used,8858,unknown_no_saving_acc,below_7y,2,male:single,none,1,unknown_or_no_property,35,none,for_free,2,skilled_official,1,yes,yes,good
no_cheking_acc,12,risky_acc_or_curr_loan_other,repairs,996,unknown_no_saving_acc,below_7y,4,female:divorced_or_married,none,4,real_estate,23,none,own,2,skilled_official,1,no,yes,good
no_cheking_acc,6,paid_duly_this_bank,radio_tv,1750,below_1000,above_7y,2,male:single,none,4,life_insurance_or_aggreements,45,bank,own,1,unskilled_resident,2,no,yes,good
below_0,48,curr_loans_paid_duly,radio_tv,6999,below_100,below_7y,1,male:married_or_widowed,guarantor,1,real_estate,34,none,own,2,skilled_official,1,yes,yes,bad
below_200,12,risky_acc_or_curr_loan_other,car_new,1995,below_500,below_1y,4,male:single,none,1,car_or_other,27,none,own,1,skilled_official,1,no,yes,good
below_200,9,curr_loans_paid_duly,education,1199,below_100,below_7y,4,female:divorced_or_married,none,4,life_insurance_or_aggreements,67,none,own,2,management_or_self_emp,1,yes,yes,good
below_200,12,curr_loans_paid_duly,radio_tv,1331,below_100,below_1y,2,male:single,none,1,car_or_other,22,store,own,1,skilled_official,1,no,yes,bad
below_200,18,no_loan_or_paid_duly_other,car_new,2278,below_500,below_1y,3,female:divorced_or_married,none,3,car_or_other,28,none,own,2,skilled_official,1,no,yes,bad
no_cheking_acc,21,no_loan_or_paid_duly_other,car_new,5003,unknown_no_saving_acc,below_4y,1,female:divorced_or_married,none,4,life_insurance_or_aggreements,29,bank,own,2,skilled_official,1,yes,yes,bad
below_0,24,paid_duly_this_bank,furniture_equipment,3552,below_100,below_7y,3,male:single,none,4,car_or_other,27,bank,own,1,skilled_official,1,no,yes,bad
below_200,18,risky_acc_or_curr_loan_other,furniture_equipment,1928,below_100,below_1y,2,male:single,none,2,real_estate,31,none,own,2,unskilled_resident,1,no,yes,bad
below_0,24,curr_loans_paid_duly,car_used,2964,unknown_no_saving_acc,above_7y,4,male:single,none,4,unknown_or_no_property,49,bank,for_free,1,skilled_official,2,yes,yes,good
below_0,24,paid_duly_this_bank,radio_tv,1546,below_100,below_7y,4,male:single,guarantor,4,car_or_other,24,bank,rent,1,unskilled_resident,1,no,yes,bad
above:200,6,delay_in_past,radio_tv,683,below_100,below_1y,2,female:divorced_or_married,none,1,life_insurance_or_aggreements,29,bank,own,1,skilled_official,1,no,yes,good
below_200,36,curr_loans_paid_duly,car_new,12389,unknown_no_saving_acc,below_4y,1,male:single,none,4,unknown_or_no_property,37,none,for_free,1,skilled_official,1,yes,yes,bad
below_200,24,delay_in_past,business,4712,unknown_no_saving_acc,below_4y,4,male:single,none,2,life_insurance_or_aggreements,37,bank,own,2,management_or_self_emp,1,yes,yes,good
below_200,24,delay_in_past,radio_tv,1553,below_500,below_7y,3,female:divorced_or_married,none,2,life_insurance_or_aggreements,23,none,rent,2,skilled_official,1,yes,yes,good
below_0,12,curr_loans_paid_duly,car_new,1372,below_100,below_7y,2,male:divorced,none,3,car_or_other,36,none,own,1,skilled_official,1,no,yes,bad
no_cheking_acc,24,risky_acc_or_curr_loan_other,radio_tv,2578,above_1000,above_7y,2,male:single,none,2,car_or_other,34,none,own,1,skilled_official,1,no,yes,good
below_200,48,curr_loans_paid_duly,radio_tv,3979,unknown_no_saving_acc,below_7y,4,male:single,none,1,car_or_other,41,none,own,2,skilled_official,2,yes,yes,good
below_0,48,curr_loans_paid_duly,radio_tv,6758,below_100,below_4y,3,female:divorced_or_married,none,2,car_or_other,31,none,own,1,skilled_official,1,yes,yes,bad
below_0,24,curr_loans_paid_duly,furniture_equipment,3234,below_100,below_1y,4,female:divorced_or_married,none,4,real_estate,23,none,rent,1,unskilled_resident,1,yes,yes,bad
no_cheking_acc,30,risky_acc_or_curr_loan_other,radio_tv,5954,below_100,below_7y,3,male:single,co_applicant,2,car_or_other,38,none,own,1,skilled_official,1,no,yes,good
no_cheking_acc,24,curr_loans_paid_duly,car_used,5433,unknown_no_saving_acc,unemployed,2,female:divorced_or_married,none,4,life_insurance_or_aggreements,26,none,rent,1,management_or_self_emp,1,yes,yes,good
below_0,15,curr_loans_paid_duly,business,806,below_100,below_4y,4,female:divorced_or_married,none,4,life_insurance_or_aggreements,22,none,own,1,unskilled_resident,1,no,yes,good
below_200,9,curr_loans_paid_duly,radio_tv,1082,below_100,above_7y,4,male:single,none,4,car_or_other,27,none,own,2,unskilled_resident,1,no,yes,good
no_cheking_acc,15,risky_acc_or_curr_loan_other,furniture_equipment,2788,below_100,below_7y,2,female:divorced_or_married,co_applicant,3,car_or_other,24,bank,own,2,skilled_official,1,no,yes,good
below_200,12,curr_loans_paid_duly,radio_tv,2930,below_100,below_7y,2,female:divorced_or_married,none,1,real_estate,27,none,own,1,skilled_official,1,no,yes,good
no_cheking_acc,24,risky_acc_or_curr_loan_other,education,1927,unknown_no_saving_acc,below_4y,3,female:divorced_or_married,none,2,car_or_other,33,none,own,2,skilled_official,1,yes,yes,good
below_200,36,risky_acc_or_curr_loan_other,car_new,2820,below_100,below_1y,4,male:divorced,none,4,car_or_other,27,none,own,2,skilled_official,1,no,yes,bad
no_cheking_acc,24,curr_loans_paid_duly,retraining,937,below_100,below_1y,4,male:married_or_widowed,none,3,car_or_other,27,none,own,2,unskilled_resident,1,no,yes,good
below_200,18,risky_acc_or_curr_loan_other,car_new,1056,below_100,above_7y,3,male:single,guarantor,3,real_estate,30,bank,own,2,skilled_official,1,no,yes,bad
below_200,12,risky_acc_or_curr_loan_other,car_new,3124,below_100,below_1y,1,male:single,none,3,real_estate,49,bank,own,2,unskilled_resident,2,no,yes,good
no_cheking_acc,9,curr_loans_paid_duly,furniture_equipment,1388,below_100,below_4y,4,female:divorced_or_married,none,2,real_estate,26,none,rent,1,skilled_official,1,no,yes,good
below_200,36,curr_loans_paid_duly,repairs,2384,below_100,below_1y,4,male:single,none,1,unknown_or_no_property,33,none,rent,1,unskilled_resident,1,no,yes,bad
no_cheking_acc,12,curr_loans_paid_duly,car_new,2133,unknown_no_saving_acc,above_7y,4,female:divorced_or_married,none,4,unknown_or_no_property,52,none,for_free,1,management_or_self_emp,1,yes,yes,good
below_0,18,curr_loans_paid_duly,furniture_equipment,2039,below_100,below_4y,1,female:divorced_or_married,none,4,real_estate,20,bank,rent,1,skilled_official,1,no,yes,bad
below_0,9,risky_acc_or_curr_loan_other,car_new,2799,below_100,below_4y,2,male:single,none,2,real_estate,36,none,rent,2,skilled_official,2,no,yes,good
below_0,12,curr_loans_paid_duly,furniture_equipment,1289,below_100,below_4y,4,male:single,guarantor,1,life_insurance_or_aggreements,21,none,own,1,unskilled_resident,1,no,yes,good
below_0,18,curr_loans_paid_duly,domestic_applience,1217,below_100,below_4y,4,male:married_or_widowed,none,3,real_estate,47,none,own,1,unskilled_resident,1,yes,yes,bad
below_0,12,risky_acc_or_curr_loan_other,furniture_equipment,2246,below_100,above_7y,3,male:single,none,3,life_insurance_or_aggreements,60,none,own,2,skilled_official,1,no,yes,bad
below_0,12,risky_acc_or_curr_loan_other,radio_tv,385,below_100,below_7y,4,female:divorced_or_married,none,3,real_estate,58,none,own,4,unskilled_resident,1,yes,yes,good
below_200,24,delay_in_past,car_new,1965,unknown_no_saving_acc,below_4y,4,female:divorced_or_married,none,4,car_or_other,42,none,rent,2,skilled_official,1,yes,yes,good
no_cheking_acc,21,curr_loans_paid_duly,business,1572,above_1000,above_7y,4,female:divorced_or_married,none,4,real_estate,36,bank,own,1,unskilled_resident,1,no,yes,good
below_200,24,curr_loans_paid_duly,car_new,2718,below_100,below_4y,3,female:divorced_or_married,none,4,life_insurance_or_aggreements,20,none,rent,1,unskilled_resident,1,yes,yes,bad
below_0,24,paid_duly_this_bank,others,1358,unknown_no_saving_acc,above_7y,4,male:single,none,3,car_or_other,40,store,own,1,management_or_self_emp,1,yes,yes,bad
below_200,6,paid_duly_this_bank,car_new,931,below_500,below_1y,1,female:divorced_or_married,none,1,life_insurance_or_aggreements,32,store,own,1,unskilled_resident,1,no,yes,bad
below_0,24,curr_loans_paid_duly,car_new,1442,below_100,below_7y,4,female:divorced_or_married,none,4,car_or_other,23,none,rent,2,skilled_official,1,no,yes,bad
below_200,24,no_loan_or_paid_duly_other,business,4241,below_100,below_4y,1,male:single,none,4,real_estate,36,none,own,3,unskilled_resident,1,yes,yes,bad
no_cheking_acc,18,risky_acc_or_curr_loan_other,car_new,2775,below_100,below_7y,2,male:single,none,2,life_insurance_or_aggreements,31,bank,own,2,skilled_official,1,no,yes,bad
no_cheking_acc,24,delay_in_past,business,3863,below_100,below_4y,1,male:single,none,2,unknown_or_no_property,32,none,for_free,1,skilled_official,1,no,yes,good
below_200,7,curr_loans_paid_duly,radio_tv,2329,below_100,below_1y,1,female:divorced_or_married,guarantor,1,real_estate,45,none,own,1,skilled_official,1,no,yes,good
below_200,9,curr_loans_paid_duly,furniture_equipment,918,below_100,below_4y,4,female:divorced_or_married,none,1,life_insurance_or_aggreements,30,none,own,1,skilled_official,1,no,yes,bad
below_200,24,paid_duly_this_bank,education,1837,below_100,below_7y,4,female:divorced_or_married,none,4,unknown_or_no_property,34,bank,for_free,1,unskilled_resident,1,no,yes,bad
no_cheking_acc,36,curr_loans_paid_duly,furniture_equipment,3349,below_100,below_4y,4,female:divorced_or_married,none,2,car_or_other,28,none,own,1,management_or_self_emp,1,yes,yes,bad
above:200,10,curr_loans_paid_duly,furniture_equipment,1275,below_100,below_1y,4,female:divorced_or_married,none,2,life_insurance_or_aggreements,23,none,own,1,skilled_official,1,no,yes,good
below_0,24,paid_duly_this_bank,furniture_equipment,2828,below_1000,below_4y,4,male:single,none,4,real_estate,22,store,own,1,skilled_official,1,yes,yes,good
no_cheking_acc,24,risky_acc_or_curr_loan_other,business,4526,below_100,below_4y,3,male:single,none,2,real_estate,74,none,own,1,management_or_self_emp,1,yes,yes,good
below_200,36,curr_loans_paid_duly,radio_tv,2671,below_500,below_4y,4,female:divorced_or_married,co_applicant,4,unknown_or_no_property,50,none,for_free,1,skilled_official,1,no,yes,bad
no_cheking_acc,18,curr_loans_paid_duly,radio_tv,2051,below_100,below_1y,4,male:single,none,1,real_estate,33,none,own,1,skilled_official,1,no,yes,good
no_cheking_acc,15,curr_loans_paid_duly,car_used,1300,unknown_no_saving_acc,above_7y,4,male:single,none,4,unknown_or_no_property,45,bank,for_free,1,skilled_official,2,no,yes,good
below_0,12,curr_loans_paid_duly,domestic_applience,741,below_500,unemployed,4,female:divorced_or_married,none,3,life_insurance_or_aggreements,22,none,own,1,skilled_official,1,no,yes,bad
above:200,10,curr_loans_paid_duly,car_new,1240,below_500,above_7y,1,female:divorced_or_married,none,4,unknown_or_no_property,48,none,for_free,1,unskilled_resident,2,no,yes,bad
below_0,21,curr_loans_paid_duly,radio_tv,3357,above_1000,below_1y,4,female:divorced_or_married,none,2,car_or_other,29,bank,own,1,skilled_official,1,no,yes,good
below_0,24,paid_duly_this_bank,car_used,3632,below_100,below_4y,1,female:divorced_or_married,guarantor,4,car_or_other,22,bank,rent,1,skilled_official,1,no,no,good
no_cheking_acc,18,delay_in_past,furniture_equipment,1808,below_100,below_7y,4,female:divorced_or_married,none,1,real_estate,22,none,own,1,skilled_official,1,no,yes,bad
below_200,48,no_loan_or_paid_duly_other,business,12204,unknown_no_saving_acc,below_4y,2,male:single,none,2,car_or_other,48,bank,own,1,management_or_self_emp,1,yes,yes,good
below_200,60,delay_in_past,radio_tv,9157,unknown_no_saving_acc,below_4y,2,male:single,none,2,unknown_or_no_property,27,none,for_free,1,management_or_self_emp,1,no,yes,good
below_0,6,risky_acc_or_curr_loan_other,car_new,3676,below_100,below_4y,1,male:single,none,3,real_estate,37,none,rent,3,skilled_official,2,no,yes,good
below_200,30,curr_loans_paid_duly,furniture_equipment,3441,below_500,below_4y,2,female:divorced_or_married,co_applicant,4,car_or_other,21,none,rent,1,skilled_official,1,no,yes,bad
no_cheking_acc,12,curr_loans_paid_duly,car_new,640,below_100,below_4y,4,male:divorced,none,2,real_estate,49,none,own,1,unskilled_resident,1,no,yes,good
below_200,21,risky_acc_or_curr_loan_other,business,3652,below_100,below_7y,2,male:single,none,3,life_insurance_or_aggreements,27,none,own,2,skilled_official,1,no,yes,good
no_cheking_acc,18,risky_acc_or_curr_loan_other,car_new,1530,below_100,below_4y,3,male:single,none,2,life_insurance_or_aggreements,32,bank,own,2,skilled_official,1,no,yes,bad
no_cheking_acc,48,curr_loans_paid_duly,business,3914,unknown_no_saving_acc,below_4y,4,male:divorced,none,2,real_estate,38,bank,own,1,skilled_official,1,no,yes,bad
below_0,12,curr_loans_paid_duly,furniture_equipment,1858,below_100,below_1y,4,female:divorced_or_married,none,1,car_or_other,22,none,rent,1,skilled_official,1,no,yes,good
below_0,18,curr_loans_paid_duly,radio_tv,2600,below_100,below_4y,4,male:single,none,4,unknown_or_no_property,65,none,for_free,2,skilled_official,1,no,yes,bad
no_cheking_acc,15,curr_loans_paid_duly,radio_tv,1979,unknown_no_saving_acc,above_7y,4,male:single,none,2,car_or_other,35,none,own,1,skilled_official,1,no,yes,good
above:200,6,curr_loans_paid_duly,furniture_equipment,2116,below_100,below_4y,2,male:single,none,2,real_estate,41,none,own,1,skilled_official,1,yes,yes,good
below_200,9,paid_duly_this_bank,car_new,1437,below_500,below_7y,2,male:single,none,3,unknown_or_no_property,29,none,own,1,skilled_official,1,no,yes,bad
no_cheking_acc,42,risky_acc_or_curr_loan_other,furniture_equipment,4042,below_1000,below_4y,4,male:single,none,4,real_estate,36,none,own,2,skilled_official,1,yes,yes,good
no_cheking_acc,9,curr_loans_paid_duly,education,3832,unknown_no_saving_acc,above_7y,1,male:single,none,4,real_estate,64,none,own,1,unskilled_resident,1,no,yes,good
below_0,24,curr_loans_paid_duly,radio_tv,3660,below_100,below_4y,2,female:divorced_or_married,none,4,car_or_other,28,none,own,1,skilled_official,1,no,yes,good
below_0,18,paid_duly_this_bank,furniture_equipment,1553,below_100,below_4y,4,male:single,none,3,car_or_other,44,bank,own,1,skilled_official,1,no,yes,bad
below_200,15,curr_loans_paid_duly,radio_tv,1444,unknown_no_saving_acc,below_1y,4,male:single,none,1,life_insurance_or_aggreements,23,none,own,1,skilled_official,1,no,yes,good
no_cheking_acc,9,curr_loans_paid_duly,furniture_equipment,1980,below_100,below_1y,2,female:divorced_or_married,co_applicant,2,car_or_other,19,none,rent,2,skilled_official,1,no,yes,bad
below_200,24,curr_loans_paid_duly,car_new,1355,below_100,below_1y,3,female:divorced_or_married,none,4,car_or_other,25,none,own,1,unskilled_resident,1,yes,yes,bad
no_cheking_acc,12,curr_loans_paid_duly,education,1393,below_100,above_7y,4,male:single,none,4,life_insurance_or_aggreements,47,bank,own,3,skilled_official,2,yes,yes,good
no_cheking_acc,24,curr_loans_paid_duly,radio_tv,1376,below_1000,below_7y,4,female:divorced_or_married,none,1,car_or_other,28,none,own,1,skilled_official,1,no,yes,good
no_cheking_acc,60,delay_in_past,radio_tv,15653,below_100,below_7y,2,male:single,none,4,car_or_other,21,none,own,2,skilled_official,1,yes,yes,good
no_cheking_acc,12,curr_loans_paid_duly,radio_tv,1493,below_100,below_1y,4,female:divorced_or_married,none,3,car_or_other,34,none,own,1,skilled_official,2,no,yes,good
below_0,42,delay_in_past,radio_tv,4370,below_100,below_7y,3,male:single,none,2,life_insurance_or_aggreements,26,bank,own,2,skilled_official,2,yes,yes,bad
below_0,18,curr_loans_paid_duly,education,750,below_100,unemployed,4,female:divorced_or_married,none,1,real_estate,27,none,own,1,unemployed_non_resident,1,no,yes,bad
below_200,15,curr_loans_paid_duly,repairs,1308,below_100,above_7y,4,male:single,none,4,car_or_other,38,none,own,2,unskilled_resident,1,no,yes,good
no_cheking_acc,15,curr_loans_paid_duly,education,4623,below_500,below_4y,3,male:single,none,2,life_insurance_or_aggreements,40,none,own,1,management_or_self_emp,1,yes,yes,bad
no_cheking_acc,24,risky_acc_or_curr_loan_other,radio_tv,1851,below_100,below_7y,4,male:married_or_widowed,guarantor,2,car_or_other,33,none,own,2,skilled_official,1,yes,yes,good
below_0,18,risky_acc_or_curr_loan_other,radio_tv,1880,below_100,below_7y,4,male:married_or_widowed,none,1,life_insurance_or_aggreements,32,none,own,2,management_or_self_emp,1,yes,yes,good
no_cheking_acc,36,delay_in_past,business,7980,unknown_no_saving_acc,below_1y,4,male:single,none,4,car_or_other,27,none,rent,2,skilled_official,1,yes,yes,bad
below_0,30,no_loan_or_paid_duly_other,furniture_equipment,4583,below_100,below_4y,2,male:divorced,guarantor,2,real_estate,32,none,own,2,skilled_official,1,no,yes,good
no_cheking_acc,12,curr_loans_paid_duly,car_new,1386,below_1000,below_4y,2,female:divorced_or_married,none,2,life_insurance_or_aggreements,26,none,own,1,skilled_official,1,no,yes,bad
above:200,24,curr_loans_paid_duly,car_new,947,below_100,below_7y,4,male:single,none,3,unknown_or_no_property,38,bank,for_free,1,skilled_official,2,no,yes,bad
below_0,12,curr_loans_paid_duly,education,684,below_100,below_4y,4,male:single,none,4,car_or_other,40,none,rent,1,unskilled_resident,2,no,yes,bad
