checking_acc_status,duration,cred_hist,purpose,loan_amt,saving_acc_bonds,present_employment_since,installment_rate,personal_stat_gender,other_debtors_guarantors,present_residence_since,property,age,other_installment_plans,housing,num_curr_loans,job,num_people_provide_maint,telephone,is_foreign_worker,target
no_cheking_acc,48,delay_in_past,radio_tv,7238.0,unknown_no_saving_acc,above_7y,3,male:single,none,3,car_or_other,32.0,bank,own,2,skilled_official,2,no,yes,good
no_cheking_acc,33,delay_in_past,business,2764.0,below_100,below_4y,2,female:divorced_or_married,none,2,car_or_other,26.0,none,own,2,skilled_official,1,yes,yes,good
no_cheking_acc,24,delay_in_past,car_used,4679.0,below_100,below_7y,3,male:single,none,3,car_or_other,35.0,none,own,2,unskilled_resident,1,yes,yes,good
below_200,24,curr_loans_paid_duly,radio_tv,3092.0,below_500,below_1y,3,male:married_or_widowed,none,2,car_or_other,22.0,none,rent,1,skilled_official,1,yes,yes,bad
below_0,6,curr_loans_paid_duly,education,448.0,below_100,below_1y,4,female:divorced_or_married,none,4,life_insurance_or_aggreements,23.0,none,own,1,skilled_official,1,no,yes,bad
below_0,9,curr_loans_paid_duly,car_new,654.0,below_100,below_4y,4,male:single,none,3,car_or_other,28.0,none,own,1,unskilled_resident,1,no,yes,bad
no_cheking_acc,6,curr_loans_paid_duly,retraining,1238.0,unknown_no_saving_acc,unemployed,4,male:single,none,4,life_insurance_or_aggreements,36.0,none,own,1,management_or_self_emp,2,yes,yes,good
below_200,18,risky_acc_or_curr_loan_other,radio_tv,1245.0,below_100,below_4y,4,male:married_or_widowed,none,2,car_or_other,33.0,none,own,1,skilled_official,1,no,yes,bad
below_0,18,no_loan_or_paid_duly_other,furniture_equipment,3114.0,below_100,below_1y,1,female:divorced_or_married,none,4,life_insurance_or_aggreements,26.0,none,rent,1,skilled_official,1,no,yes,bad
no_cheking_acc,39,curr_loans_paid_duly,car_used,2569.0,below_1000,below_4y,4,male:single,none,4,car_or_other,24.0,none,own,1,skilled_official,1,no,yes,good
above:200,24,curr_loans_paid_duly,radio_tv,5152.0,below_100,below_7y,4,male:single,none,2,car_or_other,25.0,bank,own,1,skilled_official,1,no,yes,good
below_200,12,curr_loans_paid_duly,business,1037.0,below_500,below_7y,3,male:single,none,4,real_estate,39.0,none,own,1,unskilled_resident,1,no,yes,good
below_0,15,risky_acc_or_curr_loan_other,furniture_equipment,1478.0,below_100,above_7y,4,male:single,none,4,car_or_other,44.0,none,own,2,skilled_official,2,yes,yes,good
below_200,12,risky_acc_or_curr_loan_other,radio_tv,3573.0,below_100,below_4y,1,female:divorced_or_married,none,1,real_estate,23.0,none,own,1,unskilled_resident,1,no,yes,good
below_200,24,curr_loans_paid_duly,car_new,1201.0,below_100,below_1y,4,male:single,none,1,life_insurance_or_aggreements,26.0,none,own,1,skilled_official,1,no,yes,good
below_0,30,curr_loans_paid_duly,furniture_equipment,3622.0,above_1000,above_7y,4,female:divorced_or_married,none,4,life_insurance_or_aggreements,57.0,none,rent,2,skilled_official,1,yes,yes,good
no_cheking_acc,15,delay_in_past,furniture_equipment,960.0,above_1000,below_7y,3,female:divorced_or_married,none,2,life_insurance_or_aggreements,30.0,none,own,2,skilled_official,1,no,yes,good
no_cheking_acc,12,risky_acc_or_curr_loan_other,car_new,1163.0,below_1000,below_4y,4,male:single,none,4,real_estate,44.0,none,own,1,skilled_official,1,yes,yes,good
below_200,6,delay_in_past,car_new,1209.0,below_100,unemployed,4,male:single,none,4,life_insurance_or_aggreements,47.0,none,own,1,management_or_self_emp,1,yes,yes,bad
no_cheking_acc,12,curr_loans_paid_duly,radio_tv,3077.0,below_100,below_4y,2,male:single,none,4,car_or_other,52.0,none,own,1,skilled_official,1,yes,yes,good
no_cheking_acc,24,curr_loans_paid_duly,car_new,3757.0,below_100,above_7y,4,female:divorced_or_married,co_applicant,4,unknown_or_no_property,62.0,none,for_free,1,skilled_official,1,yes,yes,good
no_cheking_acc,10,curr_loans_paid_duly,car_new,1418.0,below_500,below_4y,3,male:single,none,2,real_estate,35.0,none,rent,1,unskilled_resident,1,no,no,good
no_cheking_acc,6,curr_loans_paid_duly,car_new,3518.0,below_100,below_4y,2,male:single,guarantor,3,life_insurance_or_aggreements,26.0,none,rent,1,skilled_official,1,no,yes,good
no_cheking_acc,12,risky_acc_or_curr_loan_other,radio_tv,1934.0,below_100,above_7y,2,male:single,none,2,unknown_or_no_property,26.0,none,own,2,skilled_official,1,no,yes,good
below_200,27,no_loan_or_paid_duly_other,business,8318.0,below_100,above_7y,2,female:divorced_or_married,none,4,unknown_or_no_property,42.0,none,for_free,2,management_or_self_emp,1,yes,yes,bad
no_cheking_acc,6,risky_acc_or_curr_loan_other,radio_tv,1237.0,below_500,below_4y,1,female:divorced_or_married,none,1,life_insurance_or_aggreements,27.0,none,own,2,skilled_official,1,no,yes,good
below_200,6,curr_loans_paid_duly,radio_tv,368.0,unknown_no_saving_acc,above_7y,4,male:single,none,4,life_insurance_or_aggreements,38.0,none,own,1,skilled_official,1,no,yes,good
below_0,12,risky_acc_or_curr_loan_other,car_new,2122.0,below_100,below_4y,3,male:single,none,2,real_estate,39.0,none,rent,2,unskilled_resident,2,no,no,good
below_0,24,curr_loans_paid_duly,furniture_equipment,2996.0,unknown_no_saving_acc,below_4y,2,male:married_or_widowed,none,4,car_or_other,20.0,none,own,1,skilled_official,1,no,yes,bad
below_200,36,curr_loans_paid_duly,furniture_equipment,9034.0,below_500,below_1y,4,male:single,co_applicant,1,unknown_or_no_property,29.0,none,rent,1,management_or_self_emp,1,yes,yes,bad
no_cheking_acc,24,risky_acc_or_curr_loan_other,furniture_equipment,1585.0,below_100,below_7y,4,male:single,none,3,life_insurance_or_aggreements,40.0,none,own,2,skilled_official,1,no,yes,good
below_200,18,curr_loans_paid_duly,radio_tv,1301.0,below_100,above_7y,4,male:married_or_widowed,guarantor,2,real_estate,32.0,none,own,1,unskilled_resident,1,no,yes,good
above:200,6,risky_acc_or_curr_loan_other,car_new,1323.0,below_500,above_7y,2,male:divorced,none,4,car_or_other,28.0,none,own,2,skilled_official,2,yes,yes,good
below_0,24,curr_loans_paid_duly,car_new,3123.0,below_100,below_1y,4,female:divorced_or_married,none,1,life_insurance_or_aggreements,27.0,none,own,1,skilled_official,1,no,yes,bad
below_0,36,curr_loans_paid_duly,car_used,5493.0,below_100,above_7y,2,male:single,none,4,unknown_or_no_property,42.0,none,for_free,1,skilled_official,2,no,yes,good
above:200,9,curr_loans_paid_duly,radio_tv,1126.0,below_500,above_7y,2,male:divorced,none,4,real_estate,49.0,none,own,1,skilled_official,1,no,yes,good
below_200,24,risky_acc_or_curr_loan_other,radio_tv,1216.0,below_500,below_1y,4,male:single,none,4,unknown_or_no_property,38.0,bank,own,2,skilled_official,2,no,yes,bad
below_0,24,curr_loans_paid_duly,car_new,1207.0,below_100,below_1y,4,female:divorced_or_married,none,4,life_insurance_or_aggreements,24.0,none,rent,1,skilled_official,1,no,yes,bad
no_cheking_acc,10,curr_loans_paid_duly,car_new,1309.0,unknown_no_saving_acc,below_4y,4,male:single,guarantor,4,life_insurance_or_aggreements,27.0,none,own,1,unskilled_resident,1,no,yes,bad
above:200,15,risky_acc_or_curr_loan_other,car_used,2360.0,below_1000,below_4y,2,male:single,none,2,car_or_other,36.0,none,own,1,skilled_official,1,yes,yes,good
below_200,15,paid_duly_this_bank,car_new,6850.0,below_500,unemployed,1,male:single,none,2,life_insurance_or_aggreements,34.0,none,own,1,management_or_self_emp,2,yes,yes,bad
no_cheking_acc,24,curr_loans_paid_duly,radio_tv,1413.0,below_100,below_4y,4,male:married_or_widowed,none,2,life_insurance_or_aggreements,28.0,none,own,1,skilled_official,1,no,yes,good
no_cheking_acc,39,curr_loans_paid_duly,car_used,8588.0,below_500,above_7y,4,male:single,none,2,car_or_other,45.0,none,own,1,management_or_self_emp,1,yes,yes,good
below_0,12,curr_loans_paid_duly,car_new,759.0,below_100,below_7y,4,male:single,none,2,real_estate,26.0,none,own,1,skilled_official,1,no,yes,bad
no_cheking_acc,36,curr_loans_paid_duly,car_used,4686.0,below_100,below_4y,2,male:single,none,2,unknown_or_no_property,32.0,none,for_free,1,management_or_self_emp,1,yes,yes,good
above:200,15,curr_loans_paid_duly,business,2687.0,below_100,below_7y,2,male:single,none,4,life_insurance_or_aggreements,26.0,none,rent,1,skilled_official,1,yes,yes,good
below_200,12,delay_in_past,,,below_100,below_4y,4,male:married_or_widowed,co_applicant,4,real_estate,,none,rent,2,skilled_official,1,no,yes,good
no_cheking_acc,24,curr_loans_paid_duly,car_new,2255.0,unknown_no_saving_acc,below_1y,4,male:single,none,1,life_insurance_or_aggreements,54.0,none,own,1,skilled_official,1,no,yes,good
below_0,6,risky_acc_or_curr_loan_other,car_new,609.0,below_100,below_7y,4,female:divorced_or_married,none,3,life_insurance_or_aggreements,37.0,none,own,2,skilled_official,1,no,no,good
below_0,6,risky_acc_or_curr_loan_other,car_new,1361.0,below_100,below_1y,2,male:single,none,4,real_estate,40.0,none,own,1,unskilled_resident,2,no,no,good
no_cheking_acc,36,risky_acc_or_curr_loan_other,furniture_equipment,7127.0,below_100,below_1y,2,female:divorced_or_married,none,4,life_insurance_or_aggreements,23.0,none,rent,2,skilled_official,1,yes,yes,bad
below_0,6,curr_loans_paid_duly,car_new,1203.0,below_500,above_7y,3,male:single,none,2,life_insurance_or_aggreements,43.0,none,own,1,skilled_official,1,yes,yes,good
no_cheking_acc,6,risky_acc_or_curr_loan_other,radio_tv,700.0,unknown_no_saving_acc,above_7y,4,male:single,none,4,unknown_or_no_property,36.0,none,for_free,2,skilled_official,1,no,yes,good
no_cheking_acc,24,risky_acc_or_curr_loan_other,repairs,5507.0,below_100,above_7y,3,male:single,none,4,unknown_or_no_property,44.0,none,for_free,2,skilled_official,1,no,yes,good
below_0,18,curr_loans_paid_duly,,,below_100,below_4y,2,female:divorced_or_married,none,2,real_estate,,none,own,1,skilled_official,1,no,yes,bad
below_0,48,no_loan_or_paid_duly_other,furniture_equipment,7119.0,below_100,below_4y,3,male:single,none,4,unknown_or_no_property,53.0,none,for_free,2,skilled_official,2,no,yes,bad
no_cheking_acc,24,curr_loans_paid_duly,car_used,3488.0,below_500,below_7y,3,female:divorced_or_married,none,4,car_or_other,23.0,none,own,1,skilled_official,1,no,yes,good
below_200,18,curr_loans_paid_duly,radio_tv,1113.0,below_100,below_4y,4,female:divorced_or_married,guarantor,4,real_estate,26.0,none,own,1,unskilled_resident,2,no,yes,good
below_200,26,curr_loans_paid_duly,car_used,7966.0,below_100,below_1y,2,male:single,none,3,car_or_other,30.0,none,own,2,skilled_official,1,no,yes,good
no_cheking_acc,15,risky_acc_or_curr_loan_other,education,1532.0,below_500,below_4y,4,female:divorced_or_married,none,3,car_or_other,31.0,none,own,1,skilled_official,1,no,yes,good
no_cheking_acc,4,risky_acc_or_curr_loan_other,,,below_100,below_7y,2,male:single,none,1,real_estate,,none,own,2,unskilled_resident,2,no,yes,good
below_0,36,curr_loans_paid_duly,radio_tv,2302.0,below_100,below_4y,4,male:divorced,none,4,car_or_other,31.0,none,rent,1,skilled_official,1,no,yes,bad
below_0,6,curr_loans_paid_duly,car_new,662.0,below_100,below_1y,3,male:single,none,4,real_estate,41.0,none,own,1,unskilled_resident,2,yes,yes,good
below_200,36,curr_loans_paid_duly,education,2273.0,below_100,below_7y,3,male:single,none,1,car_or_other,32.0,none,own,2,skilled_official,2,no,yes,good
below_200,15,curr_loans_paid_duly,car_new,2631.0,below_500,below_4y,2,female:divorced_or_married,none,4,car_or_other,28.0,none,rent,2,skilled_official,1,yes,yes,bad
no_cheking_acc,12,delay_in_past,car_used,1503.0,below_100,below_4y,4,male:married_or_widowed,none,4,real_estate,41.0,none,rent,1,skilled_official,1,no,yes,good
no_cheking_acc,24,curr_loans_paid_duly,radio_tv,1311.0,below_500,below_7y,4,male:married_or_widowed,none,3,life_insurance_or_aggreements,26.0,none,own,1,skilled_official,1,yes,yes,good
no_cheking_acc,24,curr_loans_paid_duly,radio_tv,3105.0,unknown_no_saving_acc,below_1y,4,male:single,none,2,car_or_other,25.0,none,own,2,skilled_official,1,no,yes,good
above:200,21,risky_acc_or_curr_loan_other,education,2319.0,below_100,below_1y,2,male:divorced,none,1,car_or_other,33.0,none,rent,1,skilled_official,1,no,yes,bad
below_0,6,curr_loans_paid_duly,car_new,1374.0,unknown_no_saving_acc,unemployed,4,female:divorced_or_married,none,3,life_insurance_or_aggreements,75.0,none,own,1,management_or_self_emp,1,yes,yes,good
below_200,18,risky_acc_or_curr_loan_other,furniture_equipment,3612.0,below_100,above_7y,3,female:divorced_or_married,none,4,life_insurance_or_aggreements,37.0,none,own,1,skilled_official,1,yes,yes,good
below_0,48,curr_loans_paid_duly,car_new,7763.0,below_100,above_7y,4,male:single,none,4,unknown_or_no_property,42.0,bank,for_free,1,management_or_self_emp,1,no,yes,bad
above:200,18,curr_loans_paid_duly,furniture_equipment,3049.0,below_100,below_1y,1,female:divorced_or_married,none,1,life_insurance_or_aggreements,45.0,store,own,1,unskilled_resident,1,no,yes,good
below_200,12,curr_loans_paid_duly,radio_tv,1534.0,below_100,below_1y,1,male:married_or_widowed,none,1,real_estate,23.0,none,rent,1,skilled_official,1,no,yes,bad
no_cheking_acc,24,delay_in_past,car_new,2032.0,below_100,above_7y,4,male:single,none,4,unknown_or_no_property,60.0,none,for_free,2,skilled_official,1,yes,yes,good
below_0,30,curr_loans_paid_duly,furniture_equipment,6350.0,unknown_no_saving_acc,above_7y,4,male:single,none,4,life_insurance_or_aggreements,31.0,none,own,1,skilled_official,1,no,yes,bad
above:200,18,curr_loans_paid_duly,furniture_equipment,2864.0,below_100,below_4y,2,male:single,none,1,real_estate,34.0,none,own,1,unskilled_resident,2,no,yes,bad
no_cheking_acc,12,risky_acc_or_curr_loan_other,car_new,1255.0,below_100,above_7y,4,male:single,none,4,real_estate,61.0,none,own,2,unskilled_resident,1,no,yes,good
below_0,24,delay_in_past,car_new,1333.0,below_100,unemployed,4,male:single,none,2,real_estate,43.0,none,for_free,2,skilled_official,2,no,yes,bad
no_cheking_acc,24,risky_acc_or_curr_loan_other,car_new,2022.0,below_100,below_4y,4,female:divorced_or_married,none,4,car_or_other,37.0,none,own,1,skilled_official,1,yes,yes,good
no_cheking_acc,24,curr_loans_paid_duly,radio_tv,1552.0,below_100,below_7y,3,male:single,none,1,car_or_other,32.0,bank,own,1,skilled_official,2,no,yes,good
below_0,12,paid_duly_this_bank,radio_tv,626.0,below_100,below_4y,4,female:divorced_or_married,none,4,real_estate,24.0,bank,own,1,unskilled_resident,1,no,yes,bad
no_cheking_acc,48,risky_acc_or_curr_loan_other,,,unknown_no_saving_acc,below_7y,2,male:single,none,1,unknown_or_no_property,,none,for_free,2,skilled_official,1,yes,yes,good
no_cheking_acc,12,risky_acc_or_curr_loan_other,repairs,996.0,unknown_no_saving_acc,below_7y,4,female:divorced_or_married,none,4,real_estate,23.0,none,own,2,skilled_official,1,no,yes,good
no_cheking_acc,6,paid_duly_this_bank,radio_tv,1750.0,below_1000,above_7y,2,male:single,none,4,life_insurance_or_aggreements,45.0,bank,own,1,unskilled_resident,2,no,yes,good
below_0,48,curr_loans_paid_duly,radio_tv,6999.0,below_100,below_7y,1,male:married_or_widowed,guarantor,1,real_estate,34.0,none,own,2,skilled_official,1,yes,yes,bad
below_200,12,risky_acc_or_curr_loan_other,car_new,1995.0,below_500,below_1y,4,male:single,none,1,car_or_other,27.0,none,own,1,skilled_official,1,no,yes,good
below_200,9,curr_loans_paid_duly,education,1199.0,below_100,below_7y,4,female:divorced_or_married,none,4,life_insurance_or_aggreements,67.0,none,own,2,management_or_self_emp,1,yes,yes,good
below_200,12,curr_loans_paid_duly,radio_tv,1331.0,below_100,below_1y,2,male:single,none,1,car_or_other,22.0,store,own,1,skilled_official,1,no,yes,bad
below_200,18,no_loan_or_paid_duly_other,car_new,2278.0,below_500,below_1y,3,female:divorced_or_married,none,3,car_or_other,28.0,none,own,2,skilled_official,1,no,yes,bad
no_cheking_acc,21,no_loan_or_paid_duly_other,car_new,5003.0,unknown_no_saving_acc,below_4y,1,female:divorced_or_married,none,4,life_insurance_or_aggreements,29.0,bank,own,2,skilled_official,1,yes,yes,bad
below_0,24,paid_duly_this_bank,furniture_equipment,3552.0,below_100,below_7y,3,male:single,none,4,car_or_other,27.0,bank,own,1,skilled_official,1,no,yes,bad
below_200,18,risky_acc_or_curr_loan_other,furniture_equipment,1928.0,below_100,below_1y,2,male:single,none,2,real_estate,31.0,none,own,2,unskilled_resident,1,no,yes,bad
below_0,24,curr_loans_paid_duly,car_used,2964.0,unknown_no_saving_acc,above_7y,4,male:single,none,4,unknown_or_no_property,49.0,bank,for_free,1,skilled_official,2,yes,yes,good
below_0,24,paid_duly_this_bank,radio_tv,1546.0,below_100,below_7y,4,male:single,guarantor,4,car_or_other,24.0,bank,rent,1,unskilled_resident,1,no,yes,bad
above:200,6,delay_in_past,radio_tv,683.0,below_100,below_1y,2,female:divorced_or_married,none,1,life_insurance_or_aggreements,29.0,bank,own,1,skilled_official,1,no,yes,good
below_200,36,curr_loans_paid_duly,car_new,12389.0,unknown_no_saving_acc,below_4y,1,male:single,none,4,unknown_or_no_property,37.0,none,for_free,1,skilled_official,1,yes,yes,bad
below_200,24,delay_in_past,business,4712.0,unknown_no_saving_acc,below_4y,4,male:single,none,2,life_insurance_or_aggreements,37.0,bank,own,2,management_or_self_emp,1,yes,yes,good
below_200,24,delay_in_past,radio_tv,1553.0,below_500,below_7y,3,female:divorced_or_married,none,2,life_insurance_or_aggreements,23.0,none,rent,2,skilled_official,1,yes,yes,good
below_0,12,curr_loans_paid_duly,car_new,1372.0,below_100,below_7y,2,male:divorced,none,3,car_or_other,36.0,none,own,1,skilled_official,1,no,yes,bad
no_cheking_acc,24,risky_acc_or_curr_loan_other,radio_tv,2578.0,above_1000,above_7y,2,male:single,none,2,car_or_other,34.0,none,own,1,skilled_official,1,no,yes,good
below_200,48,curr_loans_paid_duly,radio_tv,3979.0,unknown_no_saving_acc,below_7y,4,male:single,none,1,car_or_other,41.0,none,own,2,skilled_official,2,yes,yes,good
below_0,48,curr_loans_paid_duly,radio_tv,6758.0,below_100,below_4y,3,female:divorced_or_married,none,2,car_or_other,31.0,none,own,1,skilled_official,1,yes,yes,bad
below_0,24,curr_loans_paid_duly,furniture_equipment,3234.0,below_100,below_1y,4,female:divorced_or_married,none,4,real_estate,23.0,none,rent,1,unskilled_resident,1,yes,yes,bad
no_cheking_acc,30,risky_acc_or_curr_loan_other,radio_tv,5954.0,below_100,below_7y,3,male:single,co_applicant,2,car_or_other,38.0,none,own,1,skilled_official,1,no,yes,good
no_cheking_acc,24,curr_loans_paid_duly,car_used,5433.0,unknown_no_saving_acc,unemployed,2,female:divorced_or_married,none,4,life_insurance_or_aggreements,26.0,none,rent,1,management_or_self_emp,1,yes,yes,good
below_0,15,curr_loans_paid_duly,business,806.0,below_100,below_4y,4,female:divorced_or_married,none,4,life_insurance_or_aggreements,22.0,none,own,1,unskilled_resident,1,no,yes,good
below_200,9,curr_loans_paid_duly,radio_tv,1082.0,below_100,above_7y,4,male:single,none,4,car_or_other,27.0,none,own,2,unskilled_resident,1,no,yes,good
no_cheking_acc,15,risky_acc_or_curr_loan_other,furniture_equipment,2788.0,below_100,below_7y,2,female:divorced_or_married,co_applicant,3,car_or_other,24.0,bank,own,2,skilled_official,1,no,yes,good
below_200,12,curr_loans_paid_duly,radio_tv,2930.0,below_100,below_7y,2,female:divorced_or_married,none,1,real_estate,27.0,none,own,1,skilled_official,1,no,yes,good
no_cheking_acc,24,risky_acc_or_curr_loan_other,education,1927.0,unknown_no_saving_acc,below_4y,3,female:divorced_or_married,none,2,car_or_other,33.0,none,own,2,skilled_official,1,yes,yes,good
below_200,36,risky_acc_or_curr_loan_other,car_new,2820.0,below_100,below_1y,4,male:divorced,none,4,car_or_other,27.0,none,own,2,skilled_official,1,no,yes,bad
no_cheking_acc,24,curr_loans_paid_duly,retraining,937.0,below_100,below_1y,4,male:married_or_widowed,none,3,car_or_other,27.0,none,own,2,unskilled_resident,1,no,yes,good
below_200,18,risky_acc_or_curr_loan_other,car_new,1056.0,below_100,above_7y,3,male:single,guarantor,3,real_estate,30.0,bank,own,2,skilled_official,1,no,yes,bad
below_200,12,risky_acc_or_curr_loan_other,car_new,3124.0,below_100,below_1y,1,male:single,none,3,real_estate,49.0,bank,own,2,unskilled_resident,2,no,yes,good
no_cheking_acc,9,curr_loans_paid_duly,furniture_equipment,1388.0,below_100,below_4y,4,female:divorced_or_married,none,2,real_estate,26.0,none,rent,1,skilled_official,1,no,yes,good
below_200,36,curr_loans_paid_duly,repairs,2384.0,below_100,below_1y,4,male:single,none,1,unknown_or_no_property,33.0,none,rent,1,unskilled_resident,1,no,yes,bad
no_cheking_acc,12,curr_loans_paid_duly,car_new,2133.0,unknown_no_saving_acc,above_7y,4,female:divorced_or_married,none,4,unknown_or_no_property,52.0,none,for_free,1,management_or_self_emp,1,yes,yes,good
below_0,18,curr_loans_paid_duly,furniture_equipment,2039.0,below_100,below_4y,1,female:divorced_or_married,none,4,real_estate,20.0,bank,rent,1,skilled_official,1,no,yes,bad
below_0,9,risky_acc_or_curr_loan_other,car_new,2799.0,below_100,below_4y,2,male:single,none,2,real_estate,36.0,none,rent,2,skilled_official,2,no,yes,good
below_0,12,curr_loans_paid_duly,furniture_equipment,1289.0,below_100,below_4y,4,male:single,guarantor,1,life_insurance_or_aggreements,21.0,none,own,1,unskilled_resident,1,no,yes,good
below_0,18,curr_loans_paid_duly,domestic_applience,1217.0,below_100,below_4y,4,male:married_or_widowed,none,3,real_estate,47.0,none,own,1,unskilled_resident,1,yes,yes,bad
below_0,12,risky_acc_or_curr_loan_other,furniture_equipment,2246.0,below_100,above_7y,3,male:single,none,3,life_insurance_or_aggreements,60.0,none,own,2,skilled_official,1,no,yes,bad
below_0,12,risky_acc_or_curr_loan_other,radio_tv,385.0,below_100,below_7y,4,female:divorced_or_married,none,3,real_estate,58.0,none,own,4,unskilled_resident,1,yes,yes,good
below_200,24,delay_in_past,car_new,1965.0,unknown_no_saving_acc,below_4y,4,female:divorced_or_married,none,4,car_or_other,42.0,none,rent,2,skilled_official,1,yes,yes,good
no_cheking_acc,21,curr_loans_paid_duly,business,1572.0,above_1000,above_7y,4,female:divorced_or_married,none,4,real_estate,36.0,bank,own,1,unskilled_resident,1,no,yes,good
below_200,24,curr_loans_paid_duly,car_new,2718.0,below_100,below_4y,3,female:divorced_or_married,none,4,life_insurance_or_aggreements,20.0,none,rent,1,unskilled_resident,1,yes,yes,bad
below_0,24,paid_duly_this_bank,others,1358.0,unknown_no_saving_acc,above_7y,4,male:single,none,3,car_or_other,40.0,store,own,1,management_or_self_emp,1,yes,yes,bad
below_200,6,paid_duly_this_bank,car_new,931.0,below_500,below_1y,1,female:divorced_or_married,none,1,life_insurance_or_aggreements,32.0,store,own,1,unskilled_resident,1,no,yes,bad
below_0,24,curr_loans_paid_duly,car_new,1442.0,below_100,below_7y,4,female:divorced_or_married,none,4,car_or_other,23.0,none,rent,2,skilled_official,1,no,yes,bad
below_200,24,no_loan_or_paid_duly_other,business,4241.0,below_100,below_4y,1,male:single,none,4,real_estate,36.0,none,own,3,unskilled_resident,1,yes,yes,bad
no_cheking_acc,18,risky_acc_or_curr_loan_other,car_new,2775.0,below_100,below_7y,2,male:single,none,2,life_insurance_or_aggreements,31.0,bank,own,2,skilled_official,1,no,yes,bad
no_cheking_acc,24,delay_in_past,business,3863.0,below_100,below_4y,1,male:single,none,2,unknown_or_no_property,32.0,none,for_free,1,skilled_official,1,no,yes,good
below_200,7,curr_loans_paid_duly,radio_tv,2329.0,below_100,below_1y,1,female:divorced_or_married,guarantor,1,real_estate,45.0,none,own,1,skilled_official,1,no,yes,good
below_200,9,curr_loans_paid_duly,furniture_equipment,918.0,below_100,below_4y,4,female:divorced_or_married,none,1,life_insurance_or_aggreements,30.0,none,own,1,skilled_official,1,no,yes,bad
below_200,24,paid_duly_this_bank,education,1837.0,below_100,below_7y,4,female:divorced_or_married,none,4,unknown_or_no_property,34.0,bank,for_free,1,unskilled_resident,1,no,yes,bad
no_cheking_acc,36,curr_loans_paid_duly,furniture_equipment,3349.0,below_100,below_4y,4,female:divorced_or_married,none,2,car_or_other,28.0,none,own,1,management_or_self_emp,1,yes,yes,bad
above:200,10,curr_loans_paid_duly,furniture_equipment,1275.0,below_100,below_1y,4,female:divorced_or_married,none,2,life_insurance_or_aggreements,23.0,none,own,1,skilled_official,1,no,yes,good
below_0,24,paid_duly_this_bank,furniture_equipment,2828.0,below_1000,below_4y,4,male:single,none,4,real_estate,22.0,store,own,1,skilled_official,1,yes,yes,good
no_cheking_acc,24,risky_acc_or_curr_loan_other,business,4526.0,below_100,below_4y,3,male:single,none,2,real_estate,74.0,none,own,1,management_or_self_emp,1,yes,yes,good
below_200,36,curr_loans_paid_duly,radio_tv,2671.0,below_500,below_4y,4,female:divorced_or_married,co_applicant,4,unknown_or_no_property,50.0,none,for_free,1,skilled_official,1,no,yes,bad
no_cheking_acc,18,curr_loans_paid_duly,radio_tv,2051.0,below_100,below_1y,4,male:single,none,1,real_estate,33.0,none,own,1,skilled_official,1,no,yes,good
no_cheking_acc,15,curr_loans_paid_duly,car_used,1300.0,unknown_no_saving_acc,above_7y,4,male:single,none,4,unknown_or_no_property,45.0,bank,for_free,1,skilled_official,2,no,yes,good
below_0,12,curr_loans_paid_duly,domestic_applience,741.0,below_500,unemployed,4,female:divorced_or_married,none,3,life_insurance_or_aggreements,22.0,none,own,1,skilled_official,1,no,yes,bad
above:200,10,curr_loans_paid_duly,car_new,1240.0,below_500,above_7y,1,female:divorced_or_married,none,4,unknown_or_no_property,48.0,none,for_free,1,unskilled_resident,2,no,yes,bad
below_0,21,curr_loans_paid_duly,radio_tv,3357.0,above_1000,below_1y,4,female:divorced_or_married,none,2,car_or_other,29.0,bank,own,1,skilled_official,1,no,yes,good
below_0,24,paid_duly_this_bank,car_used,3632.0,below_100,below_4y,1,female:divorced_or_married,guarantor,4,car_or_other,22.0,bank,rent,1,skilled_official,1,no,no,good
no_cheking_acc,18,delay_in_past,furniture_equipment,1808.0,below_100,below_7y,4,female:divorced_or_married,none,1,real_estate,22.0,none,own,1,skilled_official,1,no,yes,bad
below_200,48,no_loan_or_paid_duly_other,business,12204.0,unknown_no_saving_acc,below_4y,2,male:single,none,2,car_or_other,48.0,bank,own,1,management_or_self_emp,1,yes,yes,good
below_200,60,delay_in_past,radio_tv,9157.0,unknown_no_saving_acc,below_4y,2,male:single,none,2,unknown_or_no_property,27.0,none,for_free,1,management_or_self_emp,1,no,yes,good
below_0,6,risky_acc_or_curr_loan_other,car_new,3676.0,below_100,below_4y,1,male:single,none,3,real_estate,37.0,none,rent,3,skilled_official,2,no,yes,good
below_200,30,curr_loans_paid_duly,furniture_equipment,3441.0,below_500,below_4y,2,female:divorced_or_married,co_applicant,4,car_or_other,21.0,none,rent,1,skilled_official,1,no,yes,bad
no_cheking_acc,12,curr_loans_paid_duly,car_new,640.0,below_100,below_4y,4,male:divorced,none,2,real_estate,49.0,none,own,1,unskilled_resident,1,no,yes,good
below_200,21,risky_acc_or_curr_loan_other,business,3652.0,below_100,below_7y,2,male:single,none,3,life_insurance_or_aggreements,27.0,none,own,2,skilled_official,1,no,yes,good
no_cheking_acc,18,risky_acc_or_curr_loan_other,car_new,1530.0,below_100,below_4y,3,male:single,none,2,life_insurance_or_aggreements,32.0,bank,own,2,skilled_official,1,no,yes,bad
no_cheking_acc,48,curr_loans_paid_duly,business,3914.0,unknown_no_saving_acc,below_4y,4,male:divorced,none,2,real_estate,38.0,bank,own,1,skilled_official,1,no,yes,bad
